"BehaviorSpace results (NetLogo 6.2.2)"
"AntsSwarmWars.nlogo"
"3 Swarms - 1"
"08/19/2022 03:16:02:617 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-30","30"
"[run number]","nTrees","spawnChance","randomMap?","spawnRate","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","witherRate","startingCount","initFood","showPA","antWars","nEnergy","week","nFlowers","nBushes","[step]","count workers with [scent = 1]","count workers with [scent = 2]","count workers with [scent = 3]","food1Total","food2Total","food3Total"
"1870","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","24","280","80","50","0","1893","15","27","9","925","1190","595"
"1874","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","36","270","80","50","0","1452","22","9","14","670","325","520"
"1872","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","24","280","100","50","0","1780","13","16","9","480","680","330"
"1877","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","36","280","80","50","0","1573","22","9","15","770","565","595"
"1878","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","36","280","80","50","0","1446","9","23","19","495","725","755"
"1875","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","36","270","100","50","0","1746","20","27","9","740","880","495"
"1879","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","36","280","100","50","0","1752","29","9","15","1260","450","680"
"1876","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","36","270","100","50","0","2000","18","18","17","1245","855","705"
"1882","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","48","270","80","50","0","1556","19","11","9","675","560","330"
"1881","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","48","270","80","50","0","1594","19","28","9","560","900","650"
"1883","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","48","270","100","50","0","1829","19","19","9","685","970","545"
"1890","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","12","270","80","50","0","833","43","34","9","805","665","435"
"1884","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","48","270","100","50","0","1770","17","8","21","600","385","1000"
"1880","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","36","280","100","50","0","2000","37","11","14","1695","760","610"
"1885","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","48","280","80","50","0","1864","9","18","10","450","990","775"
"1888","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","48","280","100","50","0","1893","26","11","9","1085","505","470"
"1886","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","48","280","80","50","0","2000","10","14","15","695","1325","955"
"1887","0","30","false","2","150","250","false","25","false","6","18","5","35","500","false","48","280","100","50","0","2000","31","16","18","1355","665","825"
"1889","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","12","270","80","50","0","1931","9","12","11","705","975","635"
"1893","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","12","280","80","50","0","1501","34","21","9","905","755","385"
"1892","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","12","270","100","50","0","1449","22","9","35","945","510","1105"
"1891","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","12","270","100","50","0","1912","11","17","9","730","720","675"
"1894","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","12","280","80","50","0","1623","31","24","9","1045","550","495"
"1904","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","24","280","100","50","0","1318","45","26","9","1695","410","335"
"1898","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","24","270","80","50","0","1771","36","9","32","1040","585","1115"
"1895","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","12","280","100","50","0","2000","11","24","24","570","1050","1235"
"1900","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","24","270","100","50","0","1414","35","41","9","1410","1035","430"
"1896","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","12","280","100","50","0","1780","35","29","7","1605","1070","645"
"1897","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","24","270","80","50","0","1770","32","8","16","1340","600","725"
"1901","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","24","280","80","50","0","1712","21","24","9","920","955","430"
"1899","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","24","270","100","50","0","1771","8","29","30","595","940","1010"
"1903","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","24","280","100","50","0","1938","15","9","27","695","715","1275"
"1905","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","36","270","80","50","0","1771","10","7","28","775","645","1075"
"1902","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","24","280","80","50","0","1914","9","12","34","975","450","1110"
"1906","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","36","270","80","50","0","2000","10","34","18","925","2215","975"
"1908","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","36","270","100","50","0","1634","29","9","15","1140","695","675"
"1907","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","36","270","100","50","0","1846","30","39","9","1295","1590","850"
"1909","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","36","280","80","50","0","2000","18","19","11","1075","1005","800"
"1910","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","36","280","80","50","0","1868","9","29","11","955","1085","715"
"1913","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","48","270","80","50","0","1544","26","9","17","1060","515","540"
"1922","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","12","270","80","50","0","1191","34","20","9","920","355","325"
"1918","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","48","280","80","50","0","1600","10","9","16","645","775","445"
"1911","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","36","280","100","50","0","2000","19","14","17","990","805","760"
"1912","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","36","280","100","50","0","2000","35","14","28","1490","870","1075"
"1921","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","12","270","80","50","0","1745","15","9","11","405","490","325"
"1919","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","48","280","100","50","0","1920","9","14","35","680","735","1605"
"1914","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","48","270","80","50","0","2000","23","18","32","905","1290","1100"
"1920","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","48","280","100","50","0","2000","23","10","10","1015","725","695"
"1915","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","48","270","100","50","0","2000","31","26","10","1185","1200","750"
"1917","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","48","280","80","50","0","2000","15","13","22","975","995","1155"
"1916","0","30","false","2","150","250","false","25","false","6","18","5","45","500","false","48","270","100","50","0","2000","29","13","20","1210","690","870"
"1924","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","12","270","100","50","0","1770","24","20","8","865","980","200"
"1926","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","12","280","80","50","0","1126","9","19","28","215","485","640"
"1923","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","12","270","100","50","0","2000","18","26","25","825","1005","1270"
"1925","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","12","280","80","50","0","1861","9","10","18","655","745","840"
"1930","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","24","270","80","50","0","1286","28","9","23","875","365","560"
"1928","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","12","280","100","50","0","1734","23","9","17","1035","205","635"
"1934","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","24","280","80","50","0","1128","9","20","22","305","355","365"
"1927","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","12","280","100","50","0","2000","13","14","17","670","520","755"
"1931","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","24","270","100","50","0","1771","39","32","9","1380","1535","420"
"1929","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","24","270","80","50","0","1714","27","19","9","875","1005","785"
"1939","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","36","270","100","50","0","1433","26","9","21","845","430","405"
"1935","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","24","280","100","50","0","1780","31","5","30","1355","450","1355"
"1932","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","24","270","100","50","0","1770","28","19","8","1405","770","340"
"1933","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","24","280","80","50","0","1907","27","22","9","1045","960","600"
"1937","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","36","270","80","50","0","1707","10","15","9","705","590","610"
"1938","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","36","270","80","50","0","1770","12","8","10","635","565","555"
"1936","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","24","280","100","50","0","2000","23","21","23","1150","910","840"
"1942","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","36","280","80","50","0","1697","29","34","9","1180","1080","435"
"1940","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","36","270","100","50","0","2000","26","23","29","1345","985","1510"
"1941","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","36","280","80","50","0","2000","26","25","17","1285","1115","840"
"1943","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","36","280","100","50","0","2000","28","12","17","1560","620","780"
"1944","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","36","280","100","50","0","2000","22","25","19","1485","1115","695"
"1948","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","48","270","100","50","0","1380","9","34","26","215","895","715"
"1945","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","48","270","80","50","0","1770","8","19","22","535","925","750"
"1949","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","48","280","80","50","0","1781","19","32","9","880","1290","470"
"1947","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","48","270","100","50","0","2000","16","24","21","620","1230","955"
"1946","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","48","270","80","50","0","2000","10","25","24","1090","1200","1250"
"1952","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","48","280","100","50","0","1780","9","23","23","390","650","810"
"1950","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","48","280","80","50","0","1868","29","13","9","1195","675","725"
"1951","0","30","false","2","150","250","false","25","false","12","6","5","35","500","false","48","280","100","50","0","1975","19","11","9","930","570","505"
"1953","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","12","270","80","50","0","1851","12","9","25","765","605","1145"
"1954","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","12","270","80","50","0","1851","9","18","21","845","935","1045"
"1956","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","12","270","100","50","0","2000","30","20","40","1275","835","1415"
"1955","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","12","270","100","50","0","2000","28","26","27","1000","1070","1085"
"1958","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","12","280","80","50","0","1885","15","16","9","855","805","770"
"1961","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","24","270","80","50","0","1770","33","9","9","1335","520","730"
"1959","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","12","280","100","50","0","2000","17","29","23","865","1440","1045"
"1957","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","12","280","80","50","0","2000","28","26","40","1285","1730","1610"
"1960","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","12","280","100","50","0","2000","41","11","31","2100","765","965"
"1965","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","24","280","80","50","0","1533","34","9","43","1470","560","1230"
"1962","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","24","270","80","50","0","1851","29","22","9","1225","795","770"
"1966","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","24","280","80","50","0","2000","13","10","15","715","545","1050"
"1964","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","24","270","100","50","0","2000","13","28","28","740","945","910"
"1967","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","24","280","100","50","0","2000","27","18","13","965","900","525"
"1963","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","24","270","100","50","0","2000","20","37","31","955","1345","1395"
"1968","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","24","280","100","50","0","2000","20","23","33","845","760","1235"
"1969","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","36","270","80","50","0","2000","30","39","38","1220","1690","1335"
"1974","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","36","280","80","50","0","1401","28","9","14","735","425","485"
"1970","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","36","270","80","50","0","2000","11","13","15","1175","640","1020"
"1975","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","36","280","100","50","0","1781","18","8","10","800","685","580"
"1971","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","36","270","100","50","0","2000","23","20","45","950","920","1155"
"1977","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","48","270","80","50","0","1770","37","39","9","1275","1360","595"
"1972","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","36","270","100","50","0","2000","19","33","27","705","1130","1490"
"1976","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","36","280","100","50","0","2000","24","22","21","1085","915","905"
"1973","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","36","280","80","50","0","2000","33","33","18","1875","1790","1050"
"1981","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","48","280","80","50","0","1943","9","38","13","675","1665","750"
"1983","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","48","280","100","50","0","1780","35","17","8","1390","575","580"
"1980","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","48","270","100","50","0","2000","34","23","31","1530","925","1550"
"1978","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","48","270","80","50","0","2000","26","19","35","1250","905","1425"
"1982","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","48","280","80","50","0","2000","20","25","22","1220","1180","1100"
"1979","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","48","270","100","50","0","2000","30","28","28","1230","940","1080"
"1990","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","12","280","80","50","0","1297","19","9","14","605","345","385"
"1988","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","12","270","100","50","0","1586","9","19","21","435","520","895"
"1985","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","12","270","80","50","0","2000","28","15","12","1370","800","780"
"1984","0","30","false","2","150","250","false","25","false","12","6","5","45","500","false","48","280","100","50","0","2000","28","21","21","1325","735","990"
"1986","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","12","270","80","50","0","1770","10","9","29","685","605","1220"
"1987","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","12","270","100","50","0","1856","17","9","23","860","555","825"
"1989","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","12","280","80","50","0","1916","10","9","21","725","860","850"
"1991","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","12","280","100","50","0","1587","9","24","21","555","600","710"
"1996","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","24","270","100","50","0","1520","37","15","9","980","370","325"
"1994","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","24","270","80","50","0","1670","22","20","9","1045","755","315"
"1995","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","24","270","100","50","0","1770","21","27","6","760","890","570"
"1998","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","24","280","80","50","0","1781","11","9","12","710","580","725"
"1993","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","24","270","80","50","0","1844","14","19","9","920","930","475"
"1997","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","24","280","80","50","0","1780","10","18","4","585","850","300"
"1992","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","12","280","100","50","0","2000","14","14","13","855","785","750"
"2000","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","24","280","100","50","0","1780","12","8","19","225","455","755"
"2002","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","36","270","80","50","0","1189","27","9","18","480","360","265"
"1999","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","24","280","100","50","0","1960","28","11","9","1170","610","735"
"2006","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","36","280","80","50","0","1443","9","30","18","415","1185","410"
"2001","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","36","270","80","50","0","1738","9","32","31","575","1430","945"
"2005","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","36","280","80","50","0","1521","30","22","9","1320","610","380"
"2007","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","36","280","100","50","0","1433","30","25","9","1160","700","330"
"2003","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","36","270","100","50","0","1832","9","25","11","405","835","570"
"2009","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","48","270","80","50","0","1767","9","10","12","545","510","715"
"2010","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","48","270","80","50","0","1458","9","26","10","600","855","390"
"2004","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","36","270","100","50","0","2000","17","17","14","850","690","790"
"2011","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","48","270","100","50","0","1498","24","9","24","870","375","810"
"2008","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","36","280","100","50","0","2000","28","28","15","1250","1480","615"
"2015","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","48","280","100","50","0","1510","14","9","19","360","370","575"
"2013","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","48","280","80","50","0","1780","11","8","9","485","530","790"
"2014","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","48","280","80","50","0","1771","20","9","16","945","615","580"
"2012","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","48","270","100","50","0","2000","13","10","15","755","500","665"
"2016","0","30","false","2","150","250","false","25","false","12","12","5","35","500","false","48","280","100","50","0","2000","22","14","19","1210","780","665"
"2018","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","12","270","80","50","0","1770","23","10","7","915","660","415"
"2017","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","12","270","80","50","0","1771","23","14","9","970","810","360"
"2023","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","12","280","100","50","0","1582","9","26","17","550","945","530"
"2021","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","12","280","80","50","0","1629","39","21","9","1640","655","410"
"2025","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","24","270","80","50","0","1445","30","9","20","810","440","565"
"2020","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","12","270","100","50","0","1621","33","20","9","1535","720","435"
"2019","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","12","270","100","50","0","2000","27","26","32","1285","1125","1110"
"2026","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","24","270","80","50","0","1770","11","27","8","705","1025","605"
"2022","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","12","280","80","50","0","1780","20","33","9","1000","1000","720"
"2024","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","12","280","100","50","0","1881","28","36","9","1075","1525","460"
"2029","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","24","280","80","50","0","1530","8","32","20","560","970","515"
"2027","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","24","270","100","50","0","2000","40","35","27","1710","1500","930"
"2028","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","24","270","100","50","0","2000","21","33","11","995","1495","875"
"2031","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","24","280","100","50","0","1734","30","9","34","1315","645","950"
"2033","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","36","270","80","50","0","1655","27","9","14","1260","470","465"
"2034","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","36","270","80","50","0","1445","30","9","23","1100","425","655"
"2030","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","24","280","80","50","0","1941","22","9","34","1370","800","1310"
"2032","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","24","280","100","50","0","1881","40","9","32","1430","400","1020"
"2035","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","36","270","100","50","0","2000","47","19","28","2595","630","1050"
"2037","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","36","280","80","50","0","1780","18","9","9","740","670","460"
"2038","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","36","280","80","50","0","1842","9","19","27","495","845","910"
"2040","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","36","280","100","50","0","1881","32","41","7","1305","1340","600"
"2042","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","48","270","80","50","0","1770","27","19","9","990","815","490"
"2039","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","36","280","100","50","0","2000","24","16","14","1760","1110","710"
"2036","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","36","270","100","50","0","2000","26","14","15","1740","860","690"
"2041","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","48","270","80","50","0","1770","36","8","10","1295","435","750"
"2043","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","48","270","100","50","0","1705","9","19","26","720","585","855"
"2044","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","48","270","100","50","0","1771","32","14","7","1345","730","430"
"2045","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","48","280","80","50","0","1781","12","25","9","665","1090","610"
"2049","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","12","270","80","50","0","1368","23","19","9","730","355","410"
"2050","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","12","270","80","50","0","1185","28","19","9","905","710","200"
"2046","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","48","280","80","50","0","1780","24","8","18","1030","660","980"
"2047","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","48","280","100","50","0","2000","28","16","26","1100","565","1400"
"2053","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","12","280","80","50","0","1210","23","19","9","715","330","265"
"2051","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","12","270","100","50","0","1698","25","19","9","1330","1120","450"
"2048","0","30","false","2","150","250","false","25","false","12","12","5","45","500","false","48","280","100","50","0","2000","25","18","22","860","1000","965"
"2055","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","12","280","100","50","0","1474","24","28","9","890","1435","385"
"2054","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","12","280","80","50","0","1780","15","19","8","700","855","375"
"2052","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","12","270","100","50","0","1770","20","23","6","805","970","345"
"2061","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","24","280","80","50","0","1418","22","9","16","650","385","285"
"2057","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","24","270","80","50","0","1486","29","17","9","1415","565","465"
"2056","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","12","280","100","50","0","1785","19","23","9","725","925","320"
"2058","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","24","270","80","50","0","1555","19","15","9","890","495","470"
"2060","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","24","270","100","50","0","1532","24","9","12","745","365","315"
"2059","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","24","270","100","50","0","1770","18","11","8","605","725","565"
"2062","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","24","280","80","50","0","1530","21","10","9","615","510","405"
"2063","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","24","280","100","50","0","1489","29","9","18","805","355","455"
"2067","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","36","270","100","50","0","1636","9","12","16","480","530","575"
"2064","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","24","280","100","50","0","1617","9","28","15","455","1045","530"
"2069","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","36","280","80","50","0","1435","14","23","9","405","675","365"
"2066","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","36","270","80","50","0","1636","9","17","18","325","555","770"
"2070","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","36","280","80","50","0","1433","22","27","9","690","960","445"
"2065","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","36","270","80","50","0","2000","26","13","13","840","950","865"
"2068","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","36","270","100","50","0","1589","9","12","18","415","490","465"
"2074","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","48","270","80","50","0","1520","9","13","10","340","345","440"
"2071","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","36","280","100","50","0","1529","17","9","19","445","350","705"
"2072","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","36","280","100","50","0","1941","11","13","9","805","630","655"
"2076","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","48","270","100","50","0","2000","14","11","12","580","575","545"
"2079","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","48","280","100","50","0","1339","27","20","9","880","520","290"
"2077","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","48","280","80","50","0","1420","21","9","27","500","455","805"
"2078","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","48","280","80","50","0","1500","32","9","15","970","515","460"
"2075","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","48","270","100","50","0","1748","20","9","10","875","450","410"
"2073","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","48","270","80","50","0","1943","19","16","9","895","710","725"
"2080","0","30","false","2","150","250","false","25","false","12","18","5","35","500","false","48","280","100","50","0","1780","16","20","9","455","840","405"
"2082","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","12","270","80","50","0","1457","29","21","9","745","420","625"
"2087","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","12","280","100","50","0","1530","32","11","9","1445","460","205"
"2084","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","12","270","100","50","0","1736","27","9","19","1045","420","825"
"2086","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","12","280","80","50","0","1585","24","9","15","885","495","480"
"2081","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","12","270","80","50","0","1770","13","11","9","695","620","690"
"2090","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","24","270","80","50","0","1341","27","9","30","600","455","1045"
"2085","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","12","280","80","50","0","1779","32","13","9","1605","595","555"
"2089","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","24","270","80","50","0","1522","26","24","9","820","570","595"
"2093","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","24","280","80","50","0","1290","48","9","26","1905","420","720"
"2083","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","12","270","100","50","0","2000","15","30","10","1005","1250","995"
"2088","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","12","280","100","50","0","1963","15","24","9","790","885","770"
"2094","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","24","280","80","50","0","1687","23","19","9","750","625","630"
"2095","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","24","280","100","50","0","1556","9","24","36","475","675","1150"
"2092","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","24","270","100","50","0","1809","9","23","22","580","890","730"
"2097","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","36","270","80","50","0","1292","9","29","41","590","560","685"
"2091","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","24","270","100","50","0","2000","21","30","15","735","1175","660"
