"BehaviorSpace results (NetLogo 6.2.2)"
"AntsSwarmWars.nlogo"
"Experiment1"
"08/19/2022 19:35:49:613 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","spawnChance","spawnRate","witherRate","nutrition","nEnergy","week","initFood","startingCount","nAntlions","nSpiders","spiderStability","antWars","nTrees","nFlowers","nBushes","nPrey","showPS","showPF","showPA","[step]","count workers","food1Total","storedFoodTEST","spiderKills","lionKills","energyKills"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","141","44","290","607","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","156","38","285","628","3","4","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","159","35","170","548","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","142","44","290","607","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","157","38","285","628","3","4","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","160","35","170","548","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","158","38","290","632","3","4","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","143","44","295","607","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","161","35","170","553","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","159","38","290","632","3","4","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","144","44","295","607","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","162","35","170","553","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","145","44","295","607","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","160","38","295","632","3","4","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","163","35","175","553","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","161","38","295","632","3","4","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","146","44","295","607","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","164","35","175","553","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","162","38","295","636","3","4","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","147","44","295","607","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","165","35","175","553","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","163","37","295","636","3","5","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","148","44","295","609","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","166","35","175","555","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","164","37","305","636","3","5","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","149","44","295","609","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","167","35","180","555","1","6","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","168","35","180","555","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","165","37","305","636","3","5","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","150","44","295","609","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","169","35","180","555","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","166","37","305","636","3","5","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","151","44","295","609","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","170","35","180","557","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","167","37","305","644","3","5","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","152","44","295","609","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","171","35","180","557","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","168","37","310","644","3","5","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","153","44","305","614","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","169","37","310","644","3","5","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","172","40","180","538","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","154","44","305","619","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","170","37","310","644","3","5","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","173","40","180","534","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","171","37","310","644","3","5","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","155","44","305","619","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","174","40","180","534","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","156","44","305","619","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","172","37","310","643","3","5","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","175","40","180","534","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","157","44","305","619","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","173","37","310","643","3","5","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","176","40","180","534","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","174","37","310","648","3","5","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","158","44","305","623","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","177","40","180","534","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","175","37","310","648","3","5","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","159","44","305","623","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","178","40","180","539","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","176","37","310","648","3","5","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","160","44","305","623","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","179","40","180","539","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","177","36","310","648","3","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","161","44","305","627","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","178","35","320","648","3","7","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","180","40","180","539","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","162","44","305","627","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","179","35","320","648","3","7","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","181","40","180","539","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","163","44","305","635","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","180","35","320","648","3","7","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","182","40","180","539","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","164","44","305","635","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","181","34","320","648","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","183","40","180","539","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","165","44","305","639","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","182","34","325","652","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","184","40","180","539","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","166","44","305","639","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","183","34","325","652","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","185","40","180","539","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","167","44","305","639","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","184","34","330","652","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","186","40","180","539","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","168","44","305","651","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","185","34","330","652","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","187","40","180","539","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","169","44","305","651","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","186","34","330","652","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","188","40","180","539","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","170","44","305","651","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","187","34","330","652","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","189","40","180","539","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","188","34","330","652","3","8","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","171","44","310","651","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","190","40","180","539","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","189","34","330","652","3","8","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","172","44","310","644","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","191","40","180","539","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","190","34","330","652","3","8","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","173","44","310","644","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","192","40","180","539","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","191","34","330","652","3","8","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","174","44","310","644","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","193","40","180","539","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","192","34","330","652","3","8","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","175","44","310","644","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","194","40","180","539","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","193","34","330","657","3","8","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","176","44","310","644","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","194","34","330","662","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","195","40","180","544","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","177","44","310","644","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","195","34","330","662","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","196","40","180","544","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","196","34","330","662","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","197","40","185","544","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","178","44","310","644","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","197","34","330","666","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","198","40","195","544","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","179","44","310","644","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","198","34","330","666","3","8","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","199","40","195","549","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","180","44","310","642","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","199","33","330","666","3","9","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","200","40","195","549","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","181","44","310","642","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","200","33","330","671","3","9","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","201","40","195","549","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","201","33","330","671","3","9","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","182","44","310","642","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","202","40","200","549","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","202","32","330","671","3","10","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","183","44","310","642","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","203","40","200","547","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","203","32","330","671","3","10","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","184","44","310","642","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","204","40","200","547","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","204","32","330","671","3","10","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","205","40","200","547","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","205","32","330","671","3","10","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","185","44","310","642","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","206","40","200","547","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","206","32","330","671","3","10","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","186","44","310","642","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","207","40","210","547","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","207","32","330","675","3","10","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","208","40","215","547","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","187","44","310","642","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","208","32","330","675","3","10","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","209","40","220","547","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","188","44","315","642","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","209","32","330","675","3","10","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","210","40","220","547","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","210","31","330","675","3","11","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","189","44","315","642","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","211","40","220","555","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","211","30","330","675","3","12","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","190","44","315","642","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","212","40","230","555","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","212","30","330","680","3","12","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","191","44","315","642","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","213","40","230","555","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","213","30","330","680","3","12","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","192","44","315","642","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","214","40","235","555","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","214","30","330","680","3","12","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","193","44","315","642","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","215","30","330","680","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","215","40","240","555","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","194","44","315","642","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","216","30","330","680","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","216","40","240","555","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","195","44","315","646","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","217","40","240","555","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","217","30","330","680","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","218","40","240","555","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","196","44","320","646","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","218","30","330","680","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","219","40","240","555","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","219","30","330","680","3","12","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","197","44","320","646","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","220","40","240","555","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","220","30","335","680","3","12","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","198","44","325","646","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","221","30","335","680","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","221","40","245","555","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","199","44","325","646","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","222","30","335","680","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","222","40","245","555","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","200","44","330","646","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","223","30","335","680","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","223","40","245","555","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","224","30","335","680","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","224","40","245","555","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","201","44","330","646","0","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","225","30","335","680","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","225","40","245","564","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","202","44","335","646","0","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","226","40","250","569","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","226","30","335","680","3","12","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","203","43","340","645","1","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","227","40","250","569","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","227","30","335","684","3","12","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","204","43","345","645","1","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","228","40","250","569","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","228","30","335","684","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","229","40","250","579","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","205","43","350","650","1","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","229","30","335","684","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","230","40","255","584","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","206","43","355","650","1","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","230","30","335","684","3","12","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","231","30","345","684","3","12","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","231","40","255","584","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","207","43","360","650","1","1","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","232","40","255","584","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","232","30","345","684","3","12","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","208","42","365","650","2","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","233","29","345","684","3","13","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","233","40","255","584","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","209","42","370","650","2","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","234","29","345","684","3","13","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","234","40","255","584","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","210","42","370","654","2","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","235","29","345","684","3","13","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","235","40","255","589","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","211","42","370","654","2","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","236","29","350","684","3","13","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","236","40","255","589","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","212","42","375","654","2","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","237","29","350","684","3","13","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","237","40","255","589","1","6","0"
"1","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","213","42","375","654","2","1","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","238","29","355","692","3","13","0"
"3","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","238","40","255","589","1","6","0"
"2","20","2.5","5","230","280","85","500","40","7","7","150","35","25","50","15","25","false","false","false","239","29","355","692","3","13","0"
