"BehaviorSpace results (NetLogo 6.2.2)"
"AntsVariablesTest.nlogo"
"Baseline"
"08/18/2022 08:57:31:793 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","nTrees","spawnChance","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","initFood","startingCount","showPA","nEnergy","week","antWars","nFlowers","nBushes","spawnRate","witherRate","[step]","count workers","food1Total","storedFoodTEST","count [bushes in-radius 10] of patch 0 0","count [bushes in-radius 20] of patch 0 0","count [bushes in-radius 30] of patch 0 0"
"367","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","5","10","527","48","1925","2004","1","3","5"
"366","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","5","6","561","48","1865","2003","1","3","5"
"364","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","5","6","686","48","1975","2014","1","3","5"
"371","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","10","2","385","48","1790","2005","1","3","5"
"372","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","10","2","423","48","1810","2003","1","3","5"
"369","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","5","10","572","48","1885","2004","1","3","5"
"370","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","10","2","538","48","1960","2005","1","3","5"
"373","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","10","6","378","48","1785","2001","1","3","5"
"374","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","10","6","411","48","1840","2003","1","3","5"
"368","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","5","10","670","48","1935","2004","1","3","5"
"375","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","10","6","359","40","1815","2012","1","3","5"
"376","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","10","10","435","48","1855","2015","1","3","5"
"378","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","10","10","534","48","1955","2012","1","3","5"
"377","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","10","10","540","48","2010","2006","1","3","5"
"352","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","1","2","2000","48","1880","909","1","3","5"
"353","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","1","2","2000","48","1945","1000","1","3","5"
"359","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","1","10","2000","48","2015","1116","1","3","5"
"358","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","1","10","2000","48","1995","1026","1","3","5"
"357","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","1","6","2000","48","1980","951","1","3","5"
"356","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","1","6","2000","48","2070","1049","1","3","5"
"355","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","1","6","2000","48","2010","1136","1","3","5"
"354","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","1","2","2000","48","1955","946","1","3","5"
"360","25","7","100","240","false","25","false","5","2","500","40","false","300","120","35","50","15","1","10","2000","48","2130","1098","1","3","5"
"390","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","5","2","464","40","1800","2004","1","3","5"
"389","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","5","2","640","48","1870","2003","1","3","5"
"392","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","5","6","525","40","1830","2005","1","3","5"
"393","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","5","6","512","40","1810","2002","1","3","5"
"388","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","5","2","662","48","1895","2004","1","3","5"
"391","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","5","6","648","48","1865","2001","1","3","5"
"394","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","5","10","642","48","1820","2004","1","3","5"
"395","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","5","10","486","40","1810","2003","1","3","5"
"399","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","10","2","465","40","1835","2006","1","3","5"
"397","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","10","2","446","40","1860","2005","1","3","5"
"400","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","10","6","455","40","1810","2009","1","3","5"
"398","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","10","2","530","40","1855","2012","1","3","5"
"396","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","5","10","666","48","1905","2007","1","3","5"
"380","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","1","2","2000","48","2025","1423","1","3","5"
"402","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","10","6","429","40","1800","2010","1","3","5"
"401","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","10","6","417","40","1800","2004","1","3","5"
"381","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","1","2","2000","48","1820","1179","1","3","5"
"385","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","1","10","1778","48","2445","2001","1","3","5"
"403","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","10","10","469","40","1880","2007","1","3","5"
"379","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","1","2","2000","48","1950","1324","1","3","5"
"405","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","10","10","440","40","1775","2003","1","3","5"
"383","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","1","6","2000","48","2100","1452","1","3","5"
"384","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","1","6","2000","48","2220","1518","1","3","5"
"404","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","10","10","476","40","1840","2004","1","3","5"
"382","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","1","6","2000","48","1855","1224","1","3","5"
"386","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","1","10","2000","48","1915","1274","1","3","5"
"387","25","7","100","240","false","25","false","5","2","500","40","false","300","180","35","50","15","1","10","2000","48","2080","1382","1","3","5"
"417","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","5","2","747","48","2405","2006","1","3","5"
"416","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","5","2","833","48","2515","2002","1","3","5"
"415","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","5","2","834","48","2585","2010","1","3","5"
"418","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","5","6","838","48","2600","2001","1","3","5"
"420","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","5","6","748","48","2495","2009","1","3","5"
"419","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","5","6","888","48","2655","2001","1","3","5"
"421","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","5","10","808","48","2545","2004","1","3","5"
"408","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","1","2","1716","31","1325","55","1","3","5"
"407","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","1","2","1716","42","1345","141","1","3","5"
"425","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","10","2","430","48","2030","2001","1","3","5"
"409","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","1","6","1716","48","1490","124","1","3","5"
"424","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","10","2","593","48","2395","2003","1","3","5"
"411","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","1","6","1716","48","1480","165","1","3","5"
"412","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","1","10","1716","48","1965","630","1","3","5"
"406","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","1","2","1716","48","1705","354","1","3","5"
"426","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","10","2","580","48","2295","2004","1","3","5"
"410","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","1","6","1716","48","1890","523","1","3","5"
"413","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","1","10","1716","48","2035","699","1","3","5"
"427","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","10","6","428","48","2040","2009","1","3","5"
"422","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","5","10","1003","48","2895","2008","1","3","5"
"428","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","10","6","548","48","2180","2008","1","3","5"
"423","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","5","10","1017","48","2900","2002","1","3","5"
"431","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","10","10","416","48","1985","2004","1","3","5"
"414","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","1","10","1716","48","1910","511","1","3","5"
"430","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","10","10","620","48","2370","2004","1","3","5"
"429","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","10","6","660","48","2440","2009","1","3","5"
"432","25","7","100","240","false","25","false","5","2","500","40","false","450","60","35","50","15","10","10","566","48","2250","2008","1","3","5"
"443","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","5","2","553","48","1885","2003","1","3","5"
"445","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","5","6","541","48","1860","2003","1","3","5"
"447","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","5","6","478","48","1740","2005","1","3","5"
"442","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","5","2","680","48","1980","2007","1","3","5"
"444","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","5","2","659","48","1960","2005","1","3","5"
"446","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","5","6","663","48","1945","2016","1","3","5"
"448","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","5","10","746","48","2060","2007","1","3","5"
"452","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","10","2","463","48","1810","2004","1","3","5"
"451","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","10","2","513","48","1930","2006","1","3","5"
"454","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","10","6","368","48","1795","2002","1","3","5"
"449","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","5","10","704","48","1945","2006","1","3","5"
"453","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","10","2","462","48","1805","2006","1","3","5"
"450","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","5","10","641","48","1955","2004","1","3","5"
"455","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","10","6","462","48","1845","2001","1","3","5"
"456","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","10","6","372","48","1775","2002","1","3","5"
"457","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","10","10","392","48","1790","2008","1","3","5"
"459","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","10","10","445","48","1760","2001","1","3","5"
"458","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","10","10","456","48","1820","2005","1","3","5"
"435","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","1","2","2000","48","2015","1035","1","3","5"
"433","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","1","2","2000","48","2085","1122","1","3","5"
"441","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","1","10","2000","48","2155","1232","1","3","5"
"434","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","1","2","2000","48","2185","1202","1","3","5"
"439","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","1","10","2000","48","1855","959","1","3","5"
"437","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","1","6","2000","48","2135","1164","1","3","5"
"438","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","1","6","2000","48","2005","1103","1","3","5"
"436","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","1","6","2000","48","2360","1373","1","3","5"
"440","25","7","100","240","false","25","false","5","2","500","40","false","450","120","35","50","15","1","10","2000","48","2090","1126","1","3","5"
"469","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","5","2","692","48","1815","2007","1","3","5"
"472","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","5","6","575","48","1850","2003","1","3","5"
"471","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","5","2","587","48","1825","2009","1","3","5"
"470","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","5","2","590","48","1845","2007","1","3","5"
"474","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","5","6","488","40","1735","2004","1","3","5"
"473","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","5","6","550","48","1830","2004","1","3","5"
"475","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","5","10","480","40","1770","2003","1","3","5"
"478","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","10","2","442","40","1765","2003","1","3","5"
"479","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","10","2","453","40","1795","2001","1","3","5"
"476","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","5","10","618","48","1875","2001","1","3","5"
"477","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","5","10","587","48","1830","2007","1","3","5"
"480","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","10","2","368","40","1745","2013","1","3","5"
"482","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","10","6","417","40","1815","2038","1","3","5"
"481","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","10","6","482","40","1775","2007","1","3","5"
"483","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","10","6","441","40","1790","2004","1","3","5"
"485","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","10","10","408","40","1715","2002","1","3","5"
"484","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","10","10","435","40","1770","2004","1","3","5"
"486","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","10","10","423","40","1815","2015","1","3","5"
"462","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","1","2","2000","48","1905","1330","1","3","5"
"460","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","1","2","2000","48","2060","1454","1","3","5"
"464","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","1","6","2000","48","2065","1383","1","3","5"
"463","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","1","6","2000","48","2445","1850","1","3","5"
"461","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","1","2","2000","48","2060","1453","1","3","5"
"465","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","1","6","2000","48","2005","1405","1","3","5"
"467","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","1","10","2000","48","2450","1802","1","3","5"
"466","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","1","10","2000","48","2545","1897","1","3","5"
"468","25","7","100","240","false","25","false","5","2","500","40","false","450","180","35","50","15","1","10","2000","48","2045","1470","1","3","5"
"500","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","5","6","656","50","2185","2004","1","3","5"
"496","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","5","2","826","84","2380","2003","1","3","5"
"499","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","5","6","718","68","2270","2005","1","3","5"
"502","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","5","10","626","51","2125","2004","1","3","5"
"498","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","5","2","890","96","2585","2004","1","3","5"
"497","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","5","2","1005","118","2755","2008","1","3","5"
"501","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","5","6","951","115","2655","2007","1","3","5"
"506","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","415","51","1980","2017","1","3","5"
"503","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","5","10","629","51","2205","2025","1","3","5"
"505","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","580","51","2170","2003","1","3","5"
"504","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","5","10","711","60","2255","2005","1","3","5"
"510","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","10","6","410","51","1920","2002","1","3","5"
"508","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","10","6","456","51","1970","2003","1","3","5"
"507","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","597","51","2205","2005","1","3","5"
"509","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","10","6","579","51","2170","2008","1","3","5"
"512","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","528","51","2175","2008","1","3","5"
"511","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","554","51","2220","2009","1","3","5"
"513","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","468","51","2055","2007","1","3","5"
"488","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","2000","157","1725","10","1","3","5"
"491","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","1","6","2000","310","2365","50","1","3","5"
"487","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","2000","183","1830","10","1","3","5"
"519","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","1","6","2000","110","1945","1297","1","3","5"
"492","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","1","6","2000","214","1840","10","1","3","5"
"520","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","1","10","2000","109","2100","1471","1","3","5"
"514","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","1","2","2000","121","1960","1201","1","3","5"
"493","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","2000","288","2390","208","1","3","5"
"518","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","1","6","2000","115","1735","1004","1","3","5"
"515","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","1","2","2000","114","1495","745","1","3","5"
"489","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","2000","208","1950","10","1","3","5"
"517","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","1","6","2000","121","2145","1328","1","3","5"
"490","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","1","6","2000","314","2375","10","1","3","5"
"516","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","1","2","2000","116","2005","1252","1","3","5"
"525","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","5","2","569","48","1860","2006","1","3","5"
"530","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","5","10","508","48","1840","2003","1","3","5"
"526","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","5","6","612","47","1885","2007","1","3","5"
"524","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","5","2","681","48","1990","2010","1","3","5"
"529","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","5","10","598","48","1855","2002","1","3","5"
"528","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","5","6","605","48","1925","2007","1","3","5"
"532","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","10","2","464","48","1845","2003","1","3","5"
"527","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","5","6","663","47","1900","2011","1","3","5"
"534","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","10","2","331","40","1770","2013","1","3","5"
"494","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","2000","275","2070","31","1","3","5"
"523","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","5","2","705","48","1980","2004","1","3","5"
"533","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","10","2","442","48","1815","2007","1","3","5"
"531","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","5","10","668","48","1935","2003","1","3","5"
"535","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","10","6","413","48","1815","2001","1","3","5"
"537","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","10","6","464","48","1890","2004","1","3","5"
"540","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","10","10","404","48","1875","2010","1","3","5"
"538","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","10","10","460","48","1820","2012","1","3","5"
"539","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","10","10","469","48","1860","2004","1","3","5"
"536","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","10","6","524","48","1890","2001","1","3","5"
"495","25","7","100","360","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","2000","304","2195","38","1","3","5"
"552","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","5","2","473","40","1800","2008","1","3","5"
"551","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","5","2","536","40","1815","2004","1","3","5"
"550","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","5","2","549","48","1845","2008","1","3","5"
"553","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","5","6","618","47","1840","2013","1","3","5"
"554","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","5","6","620","48","1855","2002","1","3","5"
"556","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","5","10","513","40","1780","2005","1","3","5"
"522","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","1","10","2000","107","2105","1406","1","3","5"
"557","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","5","10","576","48","1860","2013","1","3","5"
"555","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","5","6","675","45","1810","2005","1","3","5"
"521","25","7","100","360","false","25","false","5","2","500","40","false","150","120","35","50","15","1","10","2000","120","2025","1275","1","3","5"
"558","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","5","10","667","48","1870","2002","1","3","5"
"561","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","10","2","374","40","1805","2001","1","3","5"
"559","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","10","2","586","48","1885","2004","1","3","5"
"560","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","10","2","467","40","1800","2001","1","3","5"
"545","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","1","6","1684","51","2230","2021","1","3","5"
"563","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","10","6","451","40","1820","2002","1","3","5"
"562","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","10","6","529","38","1870","2021","1","3","5"
"547","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","1","10","1704","51","2225","2017","1","3","5"
"541","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","1","2","2000","64","1955","1548","1","3","5"
"564","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","10","6","405","40","1825","2003","1","3","5"
"544","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","1","6","2000","63","2290","1901","1","3","5"
"546","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","1","6","2000","62","2040","1684","1","3","5"
"542","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","1","2","2000","58","2315","1957","1","3","5"
"565","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","10","10","413","40","1805","2009","1","3","5"
"566","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","10","10","415","40","1805","2002","1","3","5"
"543","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","1","2","2000","54","1960","1675","1","3","5"
"567","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","10","10","461","40","1820","2015","1","3","5"
"549","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","1","10","2000","62","1970","1629","1","3","5"
"548","25","7","100","360","false","25","false","5","2","500","40","false","150","180","35","50","15","1","10","2000","61","2250","1886","1","3","5"
"577","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","5","2","637","48","2110","2003","1","3","5"
"581","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","5","6","581","48","2080","2006","1","3","5"
"582","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","5","6","637","48","2095","2003","1","3","5"
"579","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","5","2","887","48","2500","2002","1","3","5"
"578","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","5","2","886","48","2405","2002","1","3","5"
"583","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","5","10","706","48","2280","2013","1","3","5"
"580","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","5","6","747","48","2295","2015","1","3","5"
"586","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","10","2","405","48","1865","2001","1","3","5"
"587","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","10","2","419","48","1895","2003","1","3","5"
"584","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","5","10","636","48","2210","2008","1","3","5"
"589","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","10","6","399","48","1935","2008","1","3","5"
"568","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","1","2","1716","47","1145","337","1","3","5"
"570","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","1","2","1716","48","1385","554","1","3","5"
"591","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","10","6","384","48","1855","2013","1","3","5"
"571","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","1","6","1716","48","1670","913","1","3","5"
"590","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","10","6","534","48","2115","2008","1","3","5"
"573","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","1","6","1716","48","1800","974","1","3","5"
"588","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","10","2","648","48","2235","2003","1","3","5"
"576","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","1","10","1716","48","1850","982","1","3","5"
"575","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","1","10","1716","48","1800","952","1","3","5"
"569","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","1","2","1716","48","1580","799","1","3","5"
"585","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","5","10","774","48","2285","2001","1","3","5"
"572","25","7","100","360","false","25","false","5","2","500","40","false","300","60","35","50","15","1","6","1716","48","1900","1074","1","3","5"
