"BehaviorSpace results (NetLogo 6.2.2)"
"AntsVariablesTest.nlogo"
"Baseline 2"
"08/18/2022 10:52:15:202 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","nTrees","spawnChance","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","initFood","startingCount","showPA","nEnergy","week","antWars","nFlowers","nBushes","spawnRate","witherRate","[step]","count workers","food1Total","storedFoodTEST","count [bushes in-radius 10] of patch 0 0","count [bushes in-radius 20] of patch 0 0","count [bushes in-radius 30] of patch 0 0"
"1237","25","15","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","870","103","2510","2004","1","3","5"
"1225","25","15","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","2000","332","3200","1016","1","3","5"
"1239","25","15","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","698","63","2185","2003","1","3","5"
"1238","25","15","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","879","97","2485","2013","1","3","5"
"1242","25","15","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","710","68","2200","2013","1","3","5"
"1241","25","15","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","764","69","2235","2004","1","3","5"
"1240","25","15","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","891","103","2460","2001","1","3","5"
"1232","25","15","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","2000","310","3460","1422","1","3","5"
"1233","25","15","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","2000","305","3605","1547","1","3","5"
"1256","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","1348","125","2605","2003","1","3","5"
"1255","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","1678","156","2895","2009","1","3","5"
"1247","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","2000","195","1470","363","1","3","5"
"1243","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","2000","202","1365","212","1","3","5"
"1244","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","2000","211","1300","136","1","3","5"
"1257","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","1257","113","2490","2001","1","3","5"
"1250","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","2000","201","2040","950","1","3","5"
"1245","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","2000","208","1165","34","1","3","5"
"1246","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","2000","219","1415","79","1","3","5"
"1248","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","2000","214","1670","440","1","3","5"
"1249","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","2000","214","1660","342","1","3","5"
"1251","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","2000","219","1695","442","1","3","5"
"1261","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","551","51","1965","2006","1","3","5"
"1259","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","1120","90","2295","2005","1","3","5"
"1254","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","2000","209","3110","1796","1","3","5"
"1253","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","2000","205","2985","1715","1","3","5"
"1264","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","631","51","2060","2006","1","3","5"
"1252","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","2000","226","2970","1484","1","3","5"
"1262","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","715","53","2090","2010","1","3","5"
"1263","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","743","51","2130","2003","1","3","5"
"1265","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","572","51","1950","2006","1","3","5"
"1258","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","1325","129","2630","2001","1","3","5"
"1260","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","1038","78","2220","2002","1","3","5"
"1266","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","637","51","2010","2005","1","3","5"
"1267","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","692","52","2050","2001","1","3","5"
"1269","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","586","53","1985","2001","1","3","5"
"1268","25","15","100","400","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","674","52","2050","2005","1","3","5"
"1279","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","886","49","1865","2004","1","3","5"
"1281","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","1051","51","1910","2008","1","3","5"
"1282","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","2","5","1016","50","1895","2002","1","3","5"
"1283","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","2","5","1095","49","1900","2001","1","3","5"
"1285","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","2","10","979","47","1850","2004","1","3","5"
"1284","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","2","5","1123","49","1890","2010","1","3","5"
"1280","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","1385","44","2025","2002","1","3","5"
"1288","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","490","46","1795","2002","1","3","5"
"1286","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","2","10","874","49","1865","2009","1","3","5"
"1289","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","563","47","1825","2002","1","3","5"
"1271","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","53","1590","1410","1","3","5"
"1270","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","50","1380","1211","1","3","5"
"1272","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","53","1540","1355","1","3","5"
"1275","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","54","1790","1561","1","3","5"
"1291","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","621","48","1845","2006","1","3","5"
"1290","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","653","48","1840","2002","1","3","5"
"1276","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","52","2045","1794","1","3","5"
"1273","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","52","1650","1451","1","3","5"
"1287","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","2","10","870","51","1875","2004","1","3","5"
"1277","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","52","1815","1572","1","3","5"
"1274","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","52","1510","1341","1","3","5"
"1278","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","52","1990","1763","1","3","5"
"1292","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","736","47","1900","2006","1","3","5"
"1293","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","649","48","1880","2001","1","3","5"
"1294","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","10","10","653","47","1865","2015","1","3","5"
"1295","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","10","10","682","48","1860","2001","1","3","5"
"1296","25","15","100","400","false","25","false","5","2","500","40","false","150","200","35","50","15","10","10","684","48","1890","2002","1","3","5"
"1312","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","2","10","1418","185","3200","2002","1","3","5"
"1310","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","2","5","1726","249","3710","2004","1","3","5"
"1297","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","1","2","2000","106","1090","10","1","3","5"
"1308","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","2","2","1789","252","3760","2001","1","3","5"
"1309","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","2","5","1741","253","3730","2002","1","3","5"
"1298","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","1","2","2000","138","1280","10","1","3","5"
"1299","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","1","2","2000","160","1480","10","1","3","5"
"1302","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","1","5","2000","158","1365","10","1","3","5"
"1300","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","1","5","2000","286","1935","10","1","3","5"
"1304","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","1","10","2000","212","1645","10","1","3","5"
"1305","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","1","10","2000","248","1655","10","1","3","5"
"1301","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","1","5","2000","268","1630","10","1","3","5"
"1303","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","1","10","2000","294","1790","10","1","3","5"
"1307","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","2","2","2000","303","3555","1396","1","3","5"
"1319","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","10","5","530","48","2025","2004","1","3","5"
"1306","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","2","2","2000","302","2485","329","1","3","5"
"1311","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","2","5","2000","292","4115","1927","1","3","5"
"1317","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","10","2","774","63","2255","2013","1","3","5"
"1315","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","10","2","896","86","2370","2006","1","3","5"
"1316","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","10","2","865","90","2550","2004","1","3","5"
"1318","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","10","5","720","50","2230","2004","1","3","5"
"1320","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","10","5","595","49","2120","2015","1","3","5"
"1321","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","10","10","645","51","2150","2003","1","3","5"
"1323","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","10","10","696","51","2205","2004","1","3","5"
"1322","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","10","10","947","101","2520","2002","1","3","5"
"1313","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","2","10","1920","282","4125","2004","1","3","5"
"1336","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","5","1591","162","2950","2004","1","3","5"
"1326","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","1","2","2000","166","970","10","1","3","5"
"1337","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","5","1629","170","3100","2002","1","3","5"
"1324","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","1","2","2000","189","1085","10","1","3","5"
"1325","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","1","2","2000","207","1275","14","1","3","5"
"1314","25","15","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","2","10","2000","297","3545","1373","1","3","5"
"1327","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","1","5","2000","217","1495","80","1","3","5"
"1329","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","1","5","2000","213","1510","122","1","3","5"
"1333","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","2","1987","204","3420","2007","1","3","5"
"1331","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","1","10","2000","209","1575","216","1","3","5"
"1328","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","1","5","2000","221","1345","49","1","3","5"
"1330","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","1","10","2000","213","1710","304","1","3","5"
"1332","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","1","10","2000","218","1615","204","1","3","5"
"1334","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","2","2000","226","2345","778","1","3","5"
"1343","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","559","48","1920","2001","1","3","5"
"1344","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","577","49","1965","2001","1","3","5"
"1335","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","2","2000","230","3020","1415","1","3","5"
"1345","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","658","52","2090","2002","1","3","5"
"1348","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","602","53","2035","2004","1","3","5"
"1346","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","765","52","2210","2005","1","3","5"
"1347","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","711","50","2125","2003","1","3","5"
"1349","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","614","50","2035","2003","1","3","5"
"1342","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","873","52","2245","2006","1","3","5"
"1350","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","701","54","2115","2002","1","3","5"
"1339","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","1591","155","2985","2002","1","3","5"
"1361","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","818","48","1810","2002","1","3","5"
"1338","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","5","1897","202","3385","2005","1","3","5"
"1340","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","1439","138","2820","2002","1","3","5"
"1360","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","1129","51","1930","2004","1","3","5"
"1362","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","1049","50","1930","2009","1","3","5"
"1341","25","15","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","1572","167","3015","2006","1","3","5"
"1351","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","2000","53","1545","1335","1","3","5"
"1363","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","933","48","1880","2016","1","3","5"
"1352","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","2000","53","1235","1040","1","3","5"
"1353","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","2000","54","1780","1580","1","3","5"
"1354","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","2000","54","2070","1844","1","3","5"
"1356","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","2000","50","1335","1110","1","3","5"
"1366","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","959","48","1840","2004","1","3","5"
"1355","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","2000","53","1695","1451","1","3","5"
"1364","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","1069","50","1910","2003","1","3","5"
"1358","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","2000","52","2030","1829","1","3","5"
"1369","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","632","48","1845","2002","1","3","5"
"1357","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","2000","54","1790","1577","1","3","5"
"1365","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","1259","50","1965","2002","1","3","5"
"1359","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","2000","52","2125","1857","1","3","5"
"1370","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","561","46","1820","2004","1","3","5"
"1371","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","589","47","1865","2003","1","3","5"
"1373","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","562","44","1795","2004","1","3","5"
"1374","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","568","47","1810","2005","1","3","5"
"1368","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","1124","50","1945","2009","1","3","5"
"1372","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","699","48","1870","2010","1","3","5"
"1377","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","545","46","1825","2009","1","3","5"
"1375","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","642","48","1860","2001","1","3","5"
"1367","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","1235","49","1950","2005","1","3","5"
"1376","25","15","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","650","48","1820","2004","1","3","5"
"1379","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","1711","48","955","348","1","3","5"
"1393","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","10","1226","48","2520","2007","1","3","5"
"1378","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","1716","48","1205","608","1","3","5"
"1380","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","1716","48","1045","404","1","3","5"
"1382","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","1716","48","1360","701","1","3","5"
"1381","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","1716","48","1330","635","1","3","5"
"1383","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","1716","48","1100","524","1","3","5"
"1385","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","1656","48","1295","658","1","3","5"
"1384","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","1716","48","1495","817","1","3","5"
"1391","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","1611","48","2840","2004","1","3","5"
"1390","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","1634","48","2755","2004","1","3","5"
"1386","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","1656","48","1440","818","1","3","5"
"1388","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","1632","48","2780","2008","1","3","5"
"1387","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","1716","48","2575","1817","1","3","5"
"1389","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","1716","48","2400","1671","1","3","5"
"1392","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","1627","48","2725","2006","1","3","5"
"1396","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","2","659","48","2070","2002","1","3","5"
"1398","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","2","650","48","1975","2001","1","3","5"
"1399","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","5","611","48","1985","2009","1","3","5"
"1402","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","10","558","48","1910","2010","1","3","5"
"1400","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","5","630","48","1975","2003","1","3","5"
"1401","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","5","660","48","2060","2005","1","3","5"
"1397","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","2","812","48","2275","2003","1","3","5"
"1403","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","10","777","48","2265","2009","1","3","5"
"1404","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","10","798","48","2215","2001","1","3","5"
"1395","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","10","1200","48","2445","2002","1","3","5"
"1394","25","15","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","10","1489","48","2635","2004","1","3","5"
"1419","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","5","1026","48","2130","2005","1","3","5"
"1417","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","5","1265","48","2210","2002","1","3","5"
"1418","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","5","1184","48","2135","2011","1","3","5"
"1420","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","1084","48","2140","2004","1","3","5"
"1408","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","5","2000","48","1545","978","1","3","5"
"1405","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","2","2000","47","1065","505","1","3","5"
"1407","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","2","2000","48","1405","811","1","3","5"
"1406","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","2","2000","48","1325","766","1","3","5"
"1409","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","5","2000","48","1755","1175","1","3","5"
"1416","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","2","1697","48","2610","2005","1","3","5"
"1411","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","10","2000","48","1760","1198","1","3","5"
"1423","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","512","48","1785","2006","1","3","5"
"1412","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","10","2000","48","1645","1055","1","3","5"
"1424","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","549","48","1835","2002","1","3","5"
"1414","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","2","2000","48","2575","1920","1","3","5"
"1413","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","10","2000","48","1790","1203","1","3","5"
"1410","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","5","2000","48","1570","962","1","3","5"
"1415","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","2","2000","48","2760","2008","1","3","5"
"1427","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","586","48","1865","2001","1","3","5"
"1426","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","589","48","1925","2001","1","3","5"
"1425","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","668","48","2000","2008","1","3","5"
"1428","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","676","48","1975","2004","1","3","5"
"1431","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","686","48","1970","2003","1","3","5"
"1430","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","671","48","1985","2005","1","3","5"
"1429","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","756","48","2020","2008","1","3","5"
"1422","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","1319","48","2335","2011","1","3","5"
"1421","25","15","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","1422","48","2330","2002","1","3","5"
"1441","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","835","48","1805","2017","1","3","5"
"1443","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","876","48","1780","2002","1","3","5"
"1442","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","1090","48","1815","2001","1","3","5"
"1447","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","782","48","1810","2007","1","3","5"
"1445","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","1079","48","1795","2002","1","3","5"
"1444","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","1259","48","1915","2005","1","3","5"
"1446","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","1199","48","1825","2001","1","3","5"
"1432","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","2000","48","1790","1730","1","3","5"
"1434","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","2000","48","1430","1352","1","3","5"
"1433","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","2000","48","1780","1714","1","3","5"
"1435","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","2000","48","1995","1860","1","3","5"
"1451","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","464","47","1765","2015","1","3","5"
"1436","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","2000","48","1825","1743","1","3","5"
"1437","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","2000","48","1610","1534","1","3","5"
"1450","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","640","48","1775","2004","1","3","5"
"1438","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","2000","48","1750","1644","1","3","5"
"1439","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","2000","48","1475","1404","1","3","5"
"1440","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","2000","48","1475","1413","1","3","5"
"1452","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","557","46","1740","2001","1","3","5"
"1456","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","541","47","1795","2005","1","3","5"
"1453","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","570","45","1805","2001","1","3","5"
"1455","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","564","44","1765","2003","1","3","5"
"1454","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","637","48","1810","2008","1","3","5"
"1449","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","1191","48","1860","2001","1","3","5"
"1457","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","530","44","1755","2002","1","3","5"
"1448","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","1633","48","2075","2002","1","3","5"
"1458","25","15","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","645","48","1790","2001","1","3","5"
"1460","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","1181","2","560","0","1","3","5"
"1459","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","1446","2","665","9","1","3","5"
"1461","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","1366","0","785","3","1","3","5"
"1463","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","1446","5","915","9","1","3","5"
"1467","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","1591","1","905","0","1","3","5"
