"BehaviorSpace results (NetLogo 6.2.2)"
"AntsSwarmWars.nlogo"
"Baseline 3 - Plus Threats"
"08/19/2022 18:45:56:837 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","nTrees","spawnChance","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","initFood","startingCount","showPA","nEnergy","week","antWars","nFlowers","nBushes","spawnRate","witherRate","[step]","count workers","food1Total","storedFoodTEST","count [bushes in-radius 10] of patch 0 0","count [bushes in-radius 20] of patch 0 0","count [bushes in-radius 30] of patch 0 0"
"449","25","22","200","230","false","25","false","8","8","500","50","false","280","85","35","50","15","2","5","2000","149","2095","10","1","3","5"
"452","25","22","200","230","false","25","false","8","10","500","30","false","280","85","35","50","15","2","5","2000","8","555","15","1","3","5"
"447","25","22","200","230","false","25","false","8","8","500","40","false","280","85","35","50","15","3","5","2000","120","1705","10","1","3","5"
"450","25","22","200","230","false","25","false","8","8","500","50","false","280","85","35","50","15","3","5","2000","42","1225","10","1","3","5"
"455","25","22","200","230","false","25","false","8","10","500","40","false","280","85","35","50","15","2","5","2000","21","735","10","1","3","5"
"453","25","22","200","230","false","25","false","8","10","500","30","false","280","85","35","50","15","3","5","2000","123","1925","10","1","3","5"
"457","25","22","200","230","false","25","false","8","10","500","50","false","280","85","35","50","15","1","5","2000","3","525","23","1","3","5"
"460","25","22","200","230","false","25","false","10","4","500","30","false","280","85","35","50","15","1","5","2000","28","790","10","1","3","5"
"456","25","22","200","230","false","25","false","8","10","500","40","false","280","85","35","50","15","3","5","2000","182","2495","217","1","3","5"
"458","25","22","200","230","false","25","false","8","10","500","50","false","280","85","35","50","15","2","5","2000","51","1270","10","1","3","5"
"462","25","22","200","230","false","25","false","10","4","500","30","false","280","85","35","50","15","3","5","2000","17","470","10","1","3","5"
"459","25","22","200","230","false","25","false","8","10","500","50","false","280","85","35","50","15","3","5","2000","194","3010","556","1","3","5"
"461","25","22","200","230","false","25","false","10","4","500","30","false","280","85","35","50","15","2","5","2000","134","1735","10","1","3","5"
"463","25","22","200","230","false","25","false","10","4","500","40","false","280","85","35","50","15","1","5","2000","32","965","10","1","3","5"
"469","25","22","200","230","false","25","false","10","8","500","30","false","280","85","35","50","15","1","5","2000","4","685","14","1","3","5"
"466","25","22","200","230","false","25","false","10","4","500","50","false","280","85","35","50","15","1","5","2000","8","835","10","1","3","5"
"471","25","22","200","230","false","25","false","10","8","500","30","false","280","85","35","50","15","3","5","2000","3","575","15","1","3","5"
"464","25","22","200","230","false","25","false","10","4","500","40","false","280","85","35","50","15","2","5","2000","32","1135","10","1","3","5"
"470","25","22","200","230","false","25","false","10","8","500","30","false","280","85","35","50","15","2","5","2000","64","1015","10","1","3","5"
"465","25","22","200","230","false","25","false","10","4","500","40","false","280","85","35","50","15","3","5","2000","180","3205","956","1","3","5"
"468","25","22","200","230","false","25","false","10","4","500","50","false","280","85","35","50","15","3","5","2000","35","1155","10","1","3","5"
"472","25","22","200","230","false","25","false","10","8","500","40","false","280","85","35","50","15","1","5","2000","5","720","11","1","3","5"
"467","25","22","200","230","false","25","false","10","4","500","50","false","280","85","35","50","15","2","5","2000","194","2315","11","1","3","5"
"474","25","22","200","230","false","25","false","10","8","500","40","false","280","85","35","50","15","3","5","2000","127","1660","10","1","3","5"
"473","25","22","200","230","false","25","false","10","8","500","40","false","280","85","35","50","15","2","5","2000","126","1760","10","1","3","5"
"475","25","22","200","230","false","25","false","10","8","500","50","false","280","85","35","50","15","1","5","2000","25","1140","10","1","3","5"
"478","25","22","200","230","false","25","false","10","10","500","30","false","280","85","35","50","15","1","5","2000","19","650","10","1","3","5"
"481","25","22","200","230","false","25","false","10","10","500","40","false","280","85","35","50","15","1","5","2000","6","635","10","1","3","5"
"476","25","22","200","230","false","25","false","10","8","500","50","false","280","85","35","50","15","2","5","2000","80","1220","13","1","3","5"
"477","25","22","200","230","false","25","false","10","8","500","50","false","280","85","35","50","15","3","5","2000","138","1705","11","1","3","5"
"479","25","22","200","230","false","25","false","10","10","500","30","false","280","85","35","50","15","2","5","2000","146","1945","10","1","3","5"
"482","25","22","200","230","false","25","false","10","10","500","40","false","280","85","35","50","15","2","5","2000","19","845","10","1","3","5"
"480","25","22","200","230","false","25","false","10","10","500","30","false","280","85","35","50","15","3","5","2000","147","1740","24","1","3","5"
"484","25","22","200","230","false","25","false","10","10","500","50","false","280","85","35","50","15","1","5","2000","11","700","10","1","3","5"
"485","25","22","200","230","false","25","false","10","10","500","50","false","280","85","35","50","15","2","5","2000","24","995","10","1","3","5"
"487","25","30","50","230","false","25","false","4","4","500","30","false","280","85","35","50","15","1","5","2000","12","710","10","1","3","5"
"483","25","22","200","230","false","25","false","10","10","500","40","false","280","85","35","50","15","3","5","2000","65","1155","10","1","3","5"
"488","25","30","50","230","false","25","false","4","4","500","30","false","280","85","35","50","15","2","5","2000","22","690","10","1","3","5"
"486","25","22","200","230","false","25","false","10","10","500","50","false","280","85","35","50","15","3","5","2000","133","1905","10","1","3","5"
"489","25","30","50","230","false","25","false","4","4","500","30","false","280","85","35","50","15","3","5","2000","25","875","10","1","3","5"
"490","25","30","50","230","false","25","false","4","4","500","40","false","280","85","35","50","15","1","5","2000","8","830","10","1","3","5"
"493","25","30","50","230","false","25","false","4","4","500","50","false","280","85","35","50","15","1","5","2000","20","880","10","1","3","5"
"496","25","30","50","230","false","25","false","4","8","500","30","false","280","85","35","50","15","1","5","2000","3","485","10","1","3","5"
"497","25","30","50","230","false","25","false","4","8","500","30","false","280","85","35","50","15","2","5","2000","11","645","10","1","3","5"
"492","25","30","50","230","false","25","false","4","4","500","40","false","280","85","35","50","15","3","5","2000","150","1955","10","1","3","5"
"495","25","30","50","230","false","25","false","4","4","500","50","false","280","85","35","50","15","3","5","2000","59","1545","10","1","3","5"
"499","25","30","50","230","false","25","false","4","8","500","40","false","280","85","35","50","15","1","5","2000","10","715","10","1","3","5"
"491","25","30","50","230","false","25","false","4","4","500","40","false","280","85","35","50","15","2","5","2000","186","2115","10","1","3","5"
"500","25","30","50","230","false","25","false","4","8","500","40","false","280","85","35","50","15","2","5","2000","32","1005","10","1","3","5"
"494","25","30","50","230","false","25","false","4","4","500","50","false","280","85","35","50","15","2","5","2000","124","1800","10","1","3","5"
"498","25","30","50","230","false","25","false","4","8","500","30","false","280","85","35","50","15","3","5","2000","136","2100","319","1","3","5"
"502","25","30","50","230","false","25","false","4","8","500","50","false","280","85","35","50","15","1","5","2000","8","905","10","1","3","5"
"501","25","30","50","230","false","25","false","4","8","500","40","false","280","85","35","50","15","3","5","2000","118","1815","10","1","3","5"
"505","25","30","50","230","false","25","false","4","10","500","30","false","280","85","35","50","15","1","5","2000","0","575","7","1","3","5"
"504","25","30","50","230","false","25","false","4","8","500","50","false","280","85","35","50","15","3","5","2000","50","1005","10","1","3","5"
"507","25","30","50","230","false","25","false","4","10","500","30","false","280","85","35","50","15","3","5","2000","3","475","10","1","3","5"
"506","25","30","50","230","false","25","false","4","10","500","30","false","280","85","35","50","15","2","5","2000","42","885","10","1","3","5"
"503","25","30","50","230","false","25","false","4","8","500","50","false","280","85","35","50","15","2","5","2000","166","2415","10","1","3","5"
"508","25","30","50","230","false","25","false","4","10","500","40","false","280","85","35","50","15","1","5","2000","0","640","10","1","3","5"
"509","25","30","50","230","false","25","false","4","10","500","40","false","280","85","35","50","15","2","5","2000","48","1020","10","1","3","5"
"514","25","30","50","230","false","25","false","8","4","500","30","false","280","85","35","50","15","1","5","2000","3","415","10","1","3","5"
"511","25","30","50","230","false","25","false","4","10","500","50","false","280","85","35","50","15","1","5","2000","26","1005","10","1","3","5"
"512","25","30","50","230","false","25","false","4","10","500","50","false","280","85","35","50","15","2","5","2000","10","1015","10","1","3","5"
"510","25","30","50","230","false","25","false","4","10","500","40","false","280","85","35","50","15","3","5","2000","33","1050","15","1","3","5"
"513","25","30","50","230","false","25","false","4","10","500","50","false","280","85","35","50","15","3","5","2000","89","1560","15","1","3","5"
"515","25","30","50","230","false","25","false","8","4","500","30","false","280","85","35","50","15","2","5","2000","137","1530","10","1","3","5"
"516","25","30","50","230","false","25","false","8","4","500","30","false","280","85","35","50","15","3","5","2000","140","1700","10","1","3","5"
"521","25","30","50","230","false","25","false","8","4","500","50","false","280","85","35","50","15","2","5","2000","8","770","10","1","3","5"
"523","25","30","50","230","false","25","false","8","8","500","30","false","280","85","35","50","15","1","5","1981","0","445","5","1","3","5"
"517","25","30","50","230","false","25","false","8","4","500","40","false","280","85","35","50","15","1","5","2000","32","1095","10","1","3","5"
"519","25","30","50","230","false","25","false","8","4","500","40","false","280","85","35","50","15","3","5","2000","185","2445","222","1","3","5"
"526","25","30","50","230","false","25","false","8","8","500","40","false","280","85","35","50","15","1","5","1731","0","325","9","1","3","5"
"522","25","30","50","230","false","25","false","8","4","500","50","false","280","85","35","50","15","3","5","2000","45","1225","10","1","3","5"
"518","25","30","50","230","false","25","false","8","4","500","40","false","280","85","35","50","15","2","5","2000","174","2020","48","1","3","5"
"524","25","30","50","230","false","25","false","8","8","500","30","false","280","85","35","50","15","2","5","2000","60","1335","10","1","3","5"
"520","25","30","50","230","false","25","false","8","4","500","50","false","280","85","35","50","15","1","5","2000","52","1050","10","1","3","5"
"525","25","30","50","230","false","25","false","8","8","500","30","false","280","85","35","50","15","3","5","2000","86","1185","10","1","3","5"
"527","25","30","50","230","false","25","false","8","8","500","40","false","280","85","35","50","15","2","5","2000","5","445","10","1","3","5"
"529","25","30","50","230","false","25","false","8","8","500","50","false","280","85","35","50","15","1","5","2000","10","735","10","1","3","5"
"528","25","30","50","230","false","25","false","8","8","500","40","false","280","85","35","50","15","3","5","2000","25","1150","10","1","3","5"
"532","25","30","50","230","false","25","false","8","10","500","30","false","280","85","35","50","15","1","5","1851","0","550","7","1","3","5"
"533","25","30","50","230","false","25","false","8","10","500","30","false","280","85","35","50","15","2","5","2000","12","620","10","1","3","5"
"537","25","30","50","230","false","25","false","8","10","500","40","false","280","85","35","50","15","3","5","2000","2","765","10","1","3","5"
"536","25","30","50","230","false","25","false","8","10","500","40","false","280","85","35","50","15","2","5","2000","26","970","10","1","3","5"
"530","25","30","50","230","false","25","false","8","8","500","50","false","280","85","35","50","15","2","5","2000","147","1935","10","1","3","5"
"535","25","30","50","230","false","25","false","8","10","500","40","false","280","85","35","50","15","1","5","2000","8","780","10","1","3","5"
"538","25","30","50","230","false","25","false","8","10","500","50","false","280","85","35","50","15","1","5","2000","15","740","10","1","3","5"
"534","25","30","50","230","false","25","false","8","10","500","30","false","280","85","35","50","15","3","5","2000","98","1645","10","1","3","5"
"531","25","30","50","230","false","25","false","8","8","500","50","false","280","85","35","50","15","3","5","2000","140","2100","10","1","3","5"
"541","25","30","50","230","false","25","false","10","4","500","30","false","280","85","35","50","15","1","5","2000","6","505","10","1","3","5"
"543","25","30","50","230","false","25","false","10","4","500","30","false","280","85","35","50","15","3","5","2000","4","635","10","1","3","5"
"542","25","30","50","230","false","25","false","10","4","500","30","false","280","85","35","50","15","2","5","2000","31","825","10","1","3","5"
"540","25","30","50","230","false","25","false","8","10","500","50","false","280","85","35","50","15","3","5","2000","86","1480","10","1","3","5"
"539","25","30","50","230","false","25","false","8","10","500","50","false","280","85","35","50","15","2","5","2000","187","2335","10","1","3","5"
"547","25","30","50","230","false","25","false","10","4","500","50","false","280","85","35","50","15","1","5","1876","0","570","9","1","3","5"
"544","25","30","50","230","false","25","false","10","4","500","40","false","280","85","35","50","15","1","5","2000","20","880","10","1","3","5"
"545","25","30","50","230","false","25","false","10","4","500","40","false","280","85","35","50","15","2","5","2000","22","1015","10","1","3","5"
"546","25","30","50","230","false","25","false","10","4","500","40","false","280","85","35","50","15","3","5","2000","21","850","10","1","3","5"
"550","25","30","50","230","false","25","false","10","8","500","30","false","280","85","35","50","15","1","5","1986","2","315","11","1","3","5"
"552","25","30","50","230","false","25","false","10","8","500","30","false","280","85","35","50","15","3","5","2000","11","465","10","1","3","5"
"556","25","30","50","230","false","25","false","10","8","500","50","false","280","85","35","50","15","1","5","1736","0","385","9","1","3","5"
"553","25","30","50","230","false","25","false","10","8","500","40","false","280","85","35","50","15","1","5","2000","8","705","10","1","3","5"
"549","25","30","50","230","false","25","false","10","4","500","50","false","280","85","35","50","15","3","5","2000","14","970","10","1","3","5"
"551","25","30","50","230","false","25","false","10","8","500","30","false","280","85","35","50","15","2","5","2000","1","800","16","1","3","5"
"548","25","30","50","230","false","25","false","10","4","500","50","false","280","85","35","50","15","2","5","2000","125","1985","10","1","3","5"
"555","25","30","50","230","false","25","false","10","8","500","40","false","280","85","35","50","15","3","5","2000","12","715","10","1","3","5"
"554","25","30","50","230","false","25","false","10","8","500","40","false","280","85","35","50","15","2","5","2000","37","930","10","1","3","5"
"562","25","30","50","230","false","25","false","10","10","500","40","false","280","85","35","50","15","1","5","1756","0","365","10","1","3","5"
"558","25","30","50","230","false","25","false","10","8","500","50","false","280","85","35","50","15","3","5","2000","20","880","10","1","3","5"
"557","25","30","50","230","false","25","false","10","8","500","50","false","280","85","35","50","15","2","5","2000","107","1480","10","1","3","5"
"559","25","30","50","230","false","25","false","10","10","500","30","false","280","85","35","50","15","1","5","2000","1","405","8","1","3","5"
"560","25","30","50","230","false","25","false","10","10","500","30","false","280","85","35","50","15","2","5","2000","7","645","10","1","3","5"
"561","25","30","50","230","false","25","false","10","10","500","30","false","280","85","35","50","15","3","5","2000","21","865","10","1","3","5"
"565","25","30","50","230","false","25","false","10","10","500","50","false","280","85","35","50","15","1","5","2000","9","885","10","1","3","5"
"564","25","30","50","230","false","25","false","10","10","500","40","false","280","85","35","50","15","3","5","2000","2","750","10","1","3","5"
"563","25","30","50","230","false","25","false","10","10","500","40","false","280","85","35","50","15","2","5","2000","58","1165","10","1","3","5"
"568","25","30","150","230","false","25","false","4","4","500","30","false","280","85","35","50","15","1","5","2000","26","690","10","1","3","5"
"566","25","30","50","230","false","25","false","10","10","500","50","false","280","85","35","50","15","2","5","2000","54","1190","10","1","3","5"
"567","25","30","50","230","false","25","false","10","10","500","50","false","280","85","35","50","15","3","5","2000","96","1485","10","1","3","5"
"570","25","30","150","230","false","25","false","4","4","500","30","false","280","85","35","50","15","3","5","2000","159","2395","474","1","3","5"
"569","25","30","150","230","false","25","false","4","4","500","30","false","280","85","35","50","15","2","5","2000","143","1610","10","1","3","5"
"571","25","30","150","230","false","25","false","4","4","500","40","false","280","85","35","50","15","1","5","2000","25","935","10","1","3","5"
"577","25","30","150","230","false","25","false","4","8","500","30","false","280","85","35","50","15","1","5","2000","12","640","10","1","3","5"
"572","25","30","150","230","false","25","false","4","4","500","40","false","280","85","35","50","15","2","5","2000","184","2150","31","1","3","5"
"573","25","30","150","230","false","25","false","4","4","500","40","false","280","85","35","50","15","3","5","2000","29","1035","10","1","3","5"
"574","25","30","150","230","false","25","false","4","4","500","50","false","280","85","35","50","15","1","5","2000","15","830","10","1","3","5"
"579","25","30","150","230","false","25","false","4","8","500","30","false","280","85","35","50","15","3","5","2000","36","845","10","1","3","5"
"575","25","30","150","230","false","25","false","4","4","500","50","false","280","85","35","50","15","2","5","2000","162","2165","10","1","3","5"
"576","25","30","150","230","false","25","false","4","4","500","50","false","280","85","35","50","15","3","5","2000","107","1560","10","1","3","5"
"580","25","30","150","230","false","25","false","4","8","500","40","false","280","85","35","50","15","1","5","2000","12","545","10","1","3","5"
"578","25","30","150","230","false","25","false","4","8","500","30","false","280","85","35","50","15","2","5","2000","51","1030","10","1","3","5"
"582","25","30","150","230","false","25","false","4","8","500","40","false","280","85","35","50","15","3","5","2000","93","1675","10","1","3","5"
"581","25","30","150","230","false","25","false","4","8","500","40","false","280","85","35","50","15","2","5","2000","98","1515","10","1","3","5"
"584","25","30","150","230","false","25","false","4","8","500","50","false","280","85","35","50","15","2","5","2000","25","775","10","1","3","5"
"583","25","30","150","230","false","25","false","4","8","500","50","false","280","85","35","50","15","1","5","2000","3","805","10","1","3","5"
"585","25","30","150","230","false","25","false","4","8","500","50","false","280","85","35","50","15","3","5","2000","67","1280","10","1","3","5"
"586","25","30","150","230","false","25","false","4","10","500","30","false","280","85","35","50","15","1","5","2000","5","465","10","1","3","5"
"587","25","30","150","230","false","25","false","4","10","500","30","false","280","85","35","50","15","2","5","2000","20","785","10","1","3","5"
"588","25","30","150","230","false","25","false","4","10","500","30","false","280","85","35","50","15","3","5","2000","9","560","10","1","3","5"
"589","25","30","150","230","false","25","false","4","10","500","40","false","280","85","35","50","15","1","5","2000","4","640","10","1","3","5"
"591","25","30","150","230","false","25","false","4","10","500","40","false","280","85","35","50","15","3","5","2000","15","810","10","1","3","5"
"593","25","30","150","230","false","25","false","4","10","500","50","false","280","85","35","50","15","2","5","2000","10","620","10","1","3","5"
"592","25","30","150","230","false","25","false","4","10","500","50","false","280","85","35","50","15","1","5","2000","16","690","10","1","3","5"
"590","25","30","150","230","false","25","false","4","10","500","40","false","280","85","35","50","15","2","5","2000","96","1515","10","1","3","5"
"596","25","30","150","230","false","25","false","8","4","500","30","false","280","85","35","50","15","2","5","2000","6","610","10","1","3","5"
"595","25","30","150","230","false","25","false","8","4","500","30","false","280","85","35","50","15","1","5","2000","5","630","9","1","3","5"
"600","25","30","150","230","false","25","false","8","4","500","40","false","280","85","35","50","15","3","5","2000","12","425","10","1","3","5"
"599","25","30","150","230","false","25","false","8","4","500","40","false","280","85","35","50","15","2","5","2000","6","575","12","1","3","5"
"598","25","30","150","230","false","25","false","8","4","500","40","false","280","85","35","50","15","1","5","2000","9","685","10","1","3","5"
"597","25","30","150","230","false","25","false","8","4","500","30","false","280","85","35","50","15","3","5","2000","135","1605","10","1","3","5"
"594","25","30","150","230","false","25","false","4","10","500","50","false","280","85","35","50","15","3","5","2000","129","2045","10","1","3","5"
"604","25","30","150","230","false","25","false","8","8","500","30","false","280","85","35","50","15","1","5","1976","1","465","7","1","3","5"
"601","25","30","150","230","false","25","false","8","4","500","50","false","280","85","35","50","15","1","5","2000","22","975","10","1","3","5"
"608","25","30","150","230","false","25","false","8","8","500","40","false","280","85","35","50","15","2","5","1646","1","260","10","1","3","5"
"605","25","30","150","230","false","25","false","8","8","500","30","false","280","85","35","50","15","2","5","2000","41","1210","10","1","3","5"
"607","25","30","150","230","false","25","false","8","8","500","40","false","280","85","35","50","15","1","5","2000","19","625","10","1","3","5"
"602","25","30","150","230","false","25","false","8","4","500","50","false","280","85","35","50","15","2","5","2000","177","2370","153","1","3","5"
"610","25","30","150","230","false","25","false","8","8","500","50","false","280","85","35","50","15","1","5","1791","0","510","9","1","3","5"
"603","25","30","150","230","false","25","false","8","4","500","50","false","280","85","35","50","15","3","5","2000","184","3020","693","1","3","5"
"606","25","30","150","230","false","25","false","8","8","500","30","false","280","85","35","50","15","3","5","2000","130","1675","10","1","3","5"
"609","25","30","150","230","false","25","false","8","8","500","40","false","280","85","35","50","15","3","5","2000","132","1765","10","1","3","5"
"613","25","30","150","230","false","25","false","8","10","500","30","false","280","85","35","50","15","1","5","2000","22","595","10","1","3","5"
"615","25","30","150","230","false","25","false","8","10","500","30","false","280","85","35","50","15","3","5","2000","20","630","10","1","3","5"
"614","25","30","150","230","false","25","false","8","10","500","30","false","280","85","35","50","15","2","5","2000","8","725","10","1","3","5"
"616","25","30","150","230","false","25","false","8","10","500","40","false","280","85","35","50","15","1","5","1926","0","565","7","1","3","5"
"612","25","30","150","230","false","25","false","8","8","500","50","false","280","85","35","50","15","3","5","2000","157","2105","34","1","3","5"
"617","25","30","150","230","false","25","false","8","10","500","40","false","280","85","35","50","15","2","5","2000","28","1050","15","1","3","5"
"618","25","30","150","230","false","25","false","8","10","500","40","false","280","85","35","50","15","3","5","2000","6","910","15","1","3","5"
"611","25","30","150","230","false","25","false","8","8","500","50","false","280","85","35","50","15","2","5","2000","147","1745","10","1","3","5"
"619","25","30","150","230","false","25","false","8","10","500","50","false","280","85","35","50","15","1","5","2000","5","730","10","1","3","5"
"622","25","30","150","230","false","25","false","10","4","500","30","false","280","85","35","50","15","1","5","2000","11","750","10","1","3","5"
"623","25","30","150","230","false","25","false","10","4","500","30","false","280","85","35","50","15","2","5","2000","21","700","10","1","3","5"
"620","25","30","150","230","false","25","false","8","10","500","50","false","280","85","35","50","15","2","5","2000","66","1335","10","1","3","5"
"621","25","30","150","230","false","25","false","8","10","500","50","false","280","85","35","50","15","3","5","2000","92","1505","10","1","3","5"
"624","25","30","150","230","false","25","false","10","4","500","30","false","280","85","35","50","15","3","5","2000","72","1240","10","1","3","5"
"625","25","30","150","230","false","25","false","10","4","500","40","false","280","85","35","50","15","1","5","2000","12","820","10","1","3","5"
"628","25","30","150","230","false","25","false","10","4","500","50","false","280","85","35","50","15","1","5","2000","18","900","10","1","3","5"
"631","25","30","150","230","false","25","false","10","8","500","30","false","280","85","35","50","15","1","5","2000","1","715","9","1","3","5"
"632","25","30","150","230","false","25","false","10","8","500","30","false","280","85","35","50","15","2","5","2000","23","715","10","1","3","5"
"627","25","30","150","230","false","25","false","10","4","500","40","false","280","85","35","50","15","3","5","2000","166","1955","10","1","3","5"
"635","25","30","150","230","false","25","false","10","8","500","40","false","280","85","35","50","15","2","5","2000","8","555","10","1","3","5"
"634","25","30","150","230","false","25","false","10","8","500","40","false","280","85","35","50","15","1","5","2000","3","665","8","1","3","5"
"633","25","30","150","230","false","25","false","10","8","500","30","false","280","85","35","50","15","3","5","2000","56","990","10","1","3","5"
"626","25","30","150","230","false","25","false","10","4","500","40","false","280","85","35","50","15","2","5","2000","143","1670","10","1","3","5"
"629","25","30","150","230","false","25","false","10","4","500","50","false","280","85","35","50","15","2","5","2000","69","1470","10","1","3","5"
"630","25","30","150","230","false","25","false","10","4","500","50","false","280","85","35","50","15","3","5","2000","178","2310","17","1","3","5"
"639","25","30","150","230","false","25","false","10","8","500","50","false","280","85","35","50","15","3","5","2000","36","1125","10","1","3","5"
"637","25","30","150","230","false","25","false","10","8","500","50","false","280","85","35","50","15","1","5","2000","3","630","9","1","3","5"
"640","25","30","150","230","false","25","false","10","10","500","30","false","280","85","35","50","15","1","5","2000","5","520","10","1","3","5"
"643","25","30","150","230","false","25","false","10","10","500","40","false","280","85","35","50","15","1","5","2000","3","630","10","1","3","5"
"636","25","30","150","230","false","25","false","10","8","500","40","false","280","85","35","50","15","3","5","2000","184","2790","467","1","3","5"
"642","25","30","150","230","false","25","false","10","10","500","30","false","280","85","35","50","15","3","5","2000","59","960","10","1","3","5"
"638","25","30","150","230","false","25","false","10","8","500","50","false","280","85","35","50","15","2","5","2000","94","1465","10","1","3","5"
"641","25","30","150","230","false","25","false","10","10","500","30","false","280","85","35","50","15","2","5","2000","115","1455","10","1","3","5"
"645","25","30","150","230","false","25","false","10","10","500","40","false","280","85","35","50","15","3","5","2000","7","615","10","1","3","5"
"649","25","30","200","230","false","25","false","4","4","500","30","false","280","85","35","50","15","1","5","2000","7","620","10","1","3","5"
"646","25","30","150","230","false","25","false","10","10","500","50","false","280","85","35","50","15","1","5","2000","10","770","10","1","3","5"
"650","25","30","200","230","false","25","false","4","4","500","30","false","280","85","35","50","15","2","5","2000","5","650","23","1","3","5"
"644","25","30","150","230","false","25","false","10","10","500","40","false","280","85","35","50","15","2","5","2000","82","1705","10","1","3","5"
"648","25","30","150","230","false","25","false","10","10","500","50","false","280","85","35","50","15","3","5","2000","14","1000","10","1","3","5"
"647","25","30","150","230","false","25","false","10","10","500","50","false","280","85","35","50","15","2","5","2000","152","1980","10","1","3","5"
"651","25","30","200","230","false","25","false","4","4","500","30","false","280","85","35","50","15","3","5","2000","170","2665","631","1","3","5"
"652","25","30","200","230","false","25","false","4","4","500","40","false","280","85","35","50","15","1","5","2000","44","1100","10","1","3","5"
"660","25","30","200","230","false","25","false","4","8","500","30","false","280","85","35","50","15","3","5","2000","2","515","12","1","3","5"
"655","25","30","200","230","false","25","false","4","4","500","50","false","280","85","35","50","15","1","5","2000","18","930","10","1","3","5"
"653","25","30","200","230","false","25","false","4","4","500","40","false","280","85","35","50","15","2","5","2000","162","2230","227","1","3","5"
"659","25","30","200","230","false","25","false","4","8","500","30","false","280","85","35","50","15","2","5","2000","20","725","10","1","3","5"
"658","25","30","200","230","false","25","false","4","8","500","30","false","280","85","35","50","15","1","5","2000","21","775","10","1","3","5"
"661","25","30","200","230","false","25","false","4","8","500","40","false","280","85","35","50","15","1","5","2000","9","635","10","1","3","5"
"654","25","30","200","230","false","25","false","4","4","500","40","false","280","85","35","50","15","3","5","2000","183","3205","938","1","3","5"
"656","25","30","200","230","false","25","false","4","4","500","50","false","280","85","35","50","15","2","5","2000","34","1065","10","1","3","5"
"664","25","30","200","230","false","25","false","4","8","500","50","false","280","85","35","50","15","1","5","2000","9","600","10","1","3","5"
"657","25","30","200","230","false","25","false","4","4","500","50","false","280","85","35","50","15","3","5","2000","161","2170","10","1","3","5"
"662","25","30","200","230","false","25","false","4","8","500","40","false","280","85","35","50","15","2","5","2000","24","1045","10","1","3","5"
"663","25","30","200","230","false","25","false","4","8","500","40","false","280","85","35","50","15","3","5","2000","18","965","10","1","3","5"
"665","25","30","200","230","false","25","false","4","8","500","50","false","280","85","35","50","15","2","5","2000","167","2050","10","1","3","5"
"666","25","30","200","230","false","25","false","4","8","500","50","false","280","85","35","50","15","3","5","2000","70","1315","10","1","3","5"
"667","25","30","200","230","false","25","false","4","10","500","30","false","280","85","35","50","15","1","5","2000","3","655","10","1","3","5"
"668","25","30","200","230","false","25","false","4","10","500","30","false","280","85","35","50","15","2","5","2000","114","1315","10","1","3","5"
"670","25","30","200","230","false","25","false","4","10","500","40","false","280","85","35","50","15","1","5","2000","2","710","10","1","3","5"
"669","25","30","200","230","false","25","false","4","10","500","30","false","280","85","35","50","15","3","5","2000","102","1490","10","1","3","5"
"679","25","30","200","230","false","25","false","8","4","500","40","false","280","85","35","50","15","1","5","2000","21","700","10","1","3","5"
"676","25","30","200","230","false","25","false","8","4","500","30","false","280","85","35","50","15","1","5","2000","3","520","10","1","3","5"
"673","25","30","200","230","false","25","false","4","10","500","50","false","280","85","35","50","15","1","5","2000","10","825","10","1","3","5"
"678","25","30","200","230","false","25","false","8","4","500","30","false","280","85","35","50","15","3","5","2000","146","2050","155","1","3","5"
"677","25","30","200","230","false","25","false","8","4","500","30","false","280","85","35","50","15","2","5","2000","160","1925","27","1","3","5"
"671","25","30","200","230","false","25","false","4","10","500","40","false","280","85","35","50","15","2","5","2000","156","2060","35","1","3","5"
"674","25","30","200","230","false","25","false","4","10","500","50","false","280","85","35","50","15","2","5","2000","123","1535","13","1","3","5"
"680","25","30","200","230","false","25","false","8","4","500","40","false","280","85","35","50","15","2","5","2000","81","1210","10","1","3","5"
"672","25","30","200","230","false","25","false","4","10","500","40","false","280","85","35","50","15","3","5","2000","162","2130","10","1","3","5"
"675","25","30","200","230","false","25","false","4","10","500","50","false","280","85","35","50","15","3","5","2000","162","2035","10","1","3","5"
"681","25","30","200","230","false","25","false","8","4","500","40","false","280","85","35","50","15","3","5","2000","142","2020","10","1","3","5"
"685","25","30","200","230","false","25","false","8","8","500","30","false","280","85","35","50","15","1","5","2000","2","515","10","1","3","5"
"682","25","30","200","230","false","25","false","8","4","500","50","false","280","85","35","50","15","1","5","2000","24","935","10","1","3","5"
"683","25","30","200","230","false","25","false","8","4","500","50","false","280","85","35","50","15","2","5","2000","72","1320","10","1","3","5"
"687","25","30","200","230","false","25","false","8","8","500","30","false","280","85","35","50","15","3","5","2000","6","560","10","1","3","5"
"684","25","30","200","230","false","25","false","8","4","500","50","false","280","85","35","50","15","3","5","2000","183","3180","914","1","3","5"
"688","25","30","200","230","false","25","false","8","8","500","40","false","280","85","35","50","15","1","5","2000","26","835","10","1","3","5"
